timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120114118,10.4.0.2,30001,10.2.0.2,53476,4,29.0-30.0,1498680,11989440
20231120114119,10.4.0.2,30001,10.2.0.2,53476,4,30.0-31.0,1497232,11977856
20231120114120,10.4.0.2,30001,10.2.0.2,53476,4,31.0-32.0,1495784,11966272
20231120114121,10.4.0.2,30001,10.2.0.2,53476,4,32.0-33.0,1484816,11878528
20231120114122,10.4.0.2,30001,10.2.0.2,53476,4,33.0-34.0,1500128,12001024
20231120114123,10.4.0.2,30001,10.2.0.2,53476,4,34.0-35.0,1501576,12012608
20231120114124,10.4.0.2,30001,10.2.0.2,53476,4,35.0-36.0,1476960,11815680
20231120114125,10.4.0.2,30001,10.2.0.2,53476,4,36.0-37.0,1517504,12140032
20231120114126,10.4.0.2,30001,10.2.0.2,53476,4,37.0-38.0,1485648,11885184
20231120114127,10.4.0.2,30001,10.2.0.2,53476,4,38.0-39.0,1494336,11954688
20231120114128,10.4.0.2,30001,10.2.0.2,53476,4,39.0-40.0,1493736,11949888
20231120114129,10.4.0.2,30001,10.2.0.2,53476,4,40.0-41.0,1265552,10124416
20231120114130,10.4.0.2,30001,10.2.0.2,53476,4,41.0-42.0,1194600,9556800
20231120114131,10.4.0.2,30001,10.2.0.2,53476,4,42.0-43.0,1196048,9568384
20231120114132,10.4.0.2,30001,10.2.0.2,53476,4,43.0-44.0,1196048,9568384
20231120114133,10.4.0.2,30001,10.2.0.2,53476,4,44.0-45.0,1194600,9556800
20231120114134,10.4.0.2,30001,10.2.0.2,53476,4,45.0-46.0,1196048,9568384
20231120114135,10.4.0.2,30001,10.2.0.2,53476,4,46.0-47.0,1196048,9568384
20231120114136,10.4.0.2,30001,10.2.0.2,53476,4,47.0-48.0,1196048,9568384
20231120114137,10.4.0.2,30001,10.2.0.2,53476,4,48.0-49.0,1193152,9545216
20231120114138,10.4.0.2,30001,10.2.0.2,53476,4,49.0-50.0,1197496,9579968
20231120114139,10.4.0.2,30001,10.2.0.2,53476,4,50.0-51.0,1194600,9556800
20231120114140,10.4.0.2,30001,10.2.0.2,53476,4,51.0-52.0,1197496,9579968
20231120114141,10.4.0.2,30001,10.2.0.2,53476,4,52.0-53.0,1190552,9524416
20231120114142,10.4.0.2,30001,10.2.0.2,53476,4,53.0-54.0,1200392,9603136
20231120114143,10.4.0.2,30001,10.2.0.2,53476,4,54.0-55.0,1194600,9556800
20231120114144,10.4.0.2,30001,10.2.0.2,53476,4,55.0-56.0,1196048,9568384
20231120114145,10.4.0.2,30001,10.2.0.2,53476,4,56.0-57.0,1193152,9545216
20231120114146,10.4.0.2,30001,10.2.0.2,53476,4,57.0-58.0,1196048,9568384
20231120114147,10.4.0.2,30001,10.2.0.2,53476,4,58.0-59.0,1196048,9568384
20231120114148,10.4.0.2,30001,10.2.0.2,53476,4,59.0-60.0,1196048,9568384
20231120114149,10.4.0.2,30001,10.2.0.2,53476,4,60.0-61.0,709520,5676160
20231120114150,10.4.0.2,30001,10.2.0.2,53476,4,61.0-62.0,240368,1922944
20231120114151,10.4.0.2,30001,10.2.0.2,53476,4,62.0-63.0,238920,1911360
20231120114152,10.4.0.2,30001,10.2.0.2,53476,4,63.0-64.0,238920,1911360
20231120114153,10.4.0.2,30001,10.2.0.2,53476,4,64.0-65.0,238920,1911360
20231120114154,10.4.0.2,30001,10.2.0.2,53476,4,65.0-66.0,238920,1911360
20231120114155,10.4.0.2,30001,10.2.0.2,53476,4,66.0-67.0,238920,1911360
20231120114156,10.4.0.2,30001,10.2.0.2,53476,4,67.0-68.0,238920,1911360
20231120114157,10.4.0.2,30001,10.2.0.2,53476,4,68.0-69.0,238920,1911360
20231120114158,10.4.0.2,30001,10.2.0.2,53476,4,69.0-70.0,240368,1922944
20231120114159,10.4.0.2,30001,10.2.0.2,53476,4,70.0-71.0,238920,1911360
20231120114200,10.4.0.2,30001,10.2.0.2,53476,4,71.0-72.0,238920,1911360
20231120114201,10.4.0.2,30001,10.2.0.2,53476,4,72.0-73.0,238920,1911360
20231120114202,10.4.0.2,30001,10.2.0.2,53476,4,73.0-74.0,238920,1911360
20231120114203,10.4.0.2,30001,10.2.0.2,53476,4,74.0-75.0,238920,1911360
20231120114204,10.4.0.2,30001,10.2.0.2,53476,4,75.0-76.0,238920,1911360
20231120114205,10.4.0.2,30001,10.2.0.2,53476,4,76.0-77.0,238920,1911360
20231120114206,10.4.0.2,30001,10.2.0.2,53476,4,77.0-78.0,240368,1922944
20231120114207,10.4.0.2,30001,10.2.0.2,53476,4,78.0-79.0,238920,1911360
20231120114208,10.4.0.2,30001,10.2.0.2,53476,4,79.0-80.0,238920,1911360
20231120114209,10.4.0.2,30001,10.2.0.2,53476,4,80.0-81.0,238920,1911360
20231120114210,10.4.0.2,30001,10.2.0.2,53476,4,81.0-82.0,238920,1911360
20231120114211,10.4.0.2,30001,10.2.0.2,53476,4,82.0-83.0,238920,1911360
20231120114212,10.4.0.2,30001,10.2.0.2,53476,4,83.0-84.0,238920,1911360
20231120114213,10.4.0.2,30001,10.2.0.2,53476,4,84.0-85.0,238920,1911360
20231120114214,10.4.0.2,30001,10.2.0.2,53476,4,85.0-86.0,240368,1922944
20231120114215,10.4.0.2,30001,10.2.0.2,53476,4,86.0-87.0,238920,1911360
20231120114216,10.4.0.2,30001,10.2.0.2,53476,4,87.0-88.0,238920,1911360
20231120114217,10.4.0.2,30001,10.2.0.2,53476,4,88.0-89.0,238920,1911360
20231120114218,10.4.0.2,30001,10.2.0.2,53476,4,89.0-90.0,238920,1911360
20231120114219,10.4.0.2,30001,10.2.0.2,53476,4,90.0-91.0,430056,3440448
20231120114220,10.4.0.2,30001,10.2.0.2,53476,4,0.0-91.5,122290176,10694755
20231120114220,10.4.0.2,0,10.2.0.2,0,-1,0.0-91.5,124903816,10923328
