timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231120104556,10.4.0.2,5001,10.2.0.2,47779,3,25.0-26.0,31753470,254027760,0.049,42169,63770,66.127,0
20231120104557,10.4.0.2,5001,10.2.0.2,47779,3,26.0-27.0,31669680,253357440,0.054,42228,63772,66.217,0
20231120104558,10.4.0.2,5001,10.2.0.2,47779,3,27.0-28.0,31691730,253533840,0.079,42210,63769,66.192,0
20231120104559,10.4.0.2,5001,10.2.0.2,47779,3,28.0-29.0,31749060,253992480,0.050,42183,63781,66.137,0
20231120104600,10.4.0.2,5001,10.2.0.2,47779,3,29.0-30.0,31725540,253804320,0.082,42188,63770,66.156,0
20231120104601,10.4.0.2,5001,10.2.0.2,47779,3,30.0-31.0,31706430,253651440,0.072,42216,63785,66.185,0
20231120104602,10.4.0.2,5001,10.2.0.2,47779,3,31.0-32.0,31752000,254016000,0.078,42169,63769,66.128,0
20231120104603,10.4.0.2,5001,10.2.0.2,47779,3,32.0-33.0,31760820,254086560,0.077,42176,63782,66.125,0
20231120104604,10.4.0.2,5001,10.2.0.2,47779,3,33.0-34.0,31749060,253992480,0.076,42171,63769,66.131,0
20231120104605,10.4.0.2,5001,10.2.0.2,47779,3,34.0-35.0,32078340,256626720,0.079,41963,63785,65.788,0
20231120104606,10.4.0.2,5001,10.2.0.2,47779,3,35.0-36.0,31996020,255968160,0.059,42000,63766,65.866,0
20231120104607,10.4.0.2,5001,10.2.0.2,47779,3,36.0-37.0,27932940,223463520,0.058,44781,63783,70.208,0
20231120104608,10.4.0.2,5001,10.2.0.2,47779,3,37.0-38.0,27080340,216642720,0.073,45347,63769,71.111,0
20231120104609,10.4.0.2,5001,10.2.0.2,47779,3,38.0-39.0,27008310,216066480,0.049,45397,63770,71.189,0
20231120104610,10.4.0.2,5001,10.2.0.2,47779,3,39.0-40.0,27009780,216078240,0.027,45409,63783,71.193,0
20231120104611,10.4.0.2,5001,10.2.0.2,47779,3,40.0-41.0,26953920,215631360,0.046,45434,63770,71.247,0
20231120104612,10.4.0.2,5001,10.2.0.2,47779,3,41.0-42.0,26942160,215537280,0.052,45455,63783,71.265,0
20231120104613,10.4.0.2,5001,10.2.0.2,47779,3,42.0-43.0,26962740,215701920,0.049,45427,63769,71.237,0
20231120104614,10.4.0.2,5001,10.2.0.2,47779,3,43.0-44.0,26949510,215596080,0.036,45450,63783,71.257,0
20231120104615,10.4.0.2,5001,10.2.0.2,47779,3,44.0-45.0,26930400,215443200,0.097,45440,63760,71.267,0
20231120104616,10.4.0.2,5001,10.2.0.2,47779,3,45.0-46.0,26975970,215807760,0.055,45441,63792,71.233,0
20231120104617,10.4.0.2,5001,10.2.0.2,47779,3,46.0-47.0,26770170,214161360,0.050,45559,63770,71.443,0
20231120104618,10.4.0.2,5001,10.2.0.2,47779,3,47.0-48.0,26848080,214784640,0.041,45519,63783,71.365,0
20231120104619,10.4.0.2,5001,10.2.0.2,47779,3,48.0-49.0,26949510,215596080,0.103,45427,63760,71.247,0
20231120104620,10.4.0.2,5001,10.2.0.2,47779,3,49.0-50.0,26708430,213667440,0.090,45613,63782,71.514,0
20231120104621,10.4.0.2,5001,10.2.0.2,47779,3,50.0-51.0,26880420,215043360,0.050,45483,63769,71.325,0
20231120104622,10.4.0.2,5001,10.2.0.2,47779,3,51.0-52.0,26787810,214302480,0.063,45558,63781,71.429,0
20231120104623,10.4.0.2,5001,10.2.0.2,47779,3,52.0-53.0,27247920,217983360,0.034,45235,63771,70.933,0
20231120104624,10.4.0.2,5001,10.2.0.2,47779,3,53.0-54.0,27009780,216078240,0.027,45408,63782,71.192,0
20231120104625,10.4.0.2,5001,10.2.0.2,47779,3,54.0-55.0,26987730,215901840,0.053,45412,63771,71.211,0
20231120104626,10.4.0.2,5001,10.2.0.2,47779,3,55.0-56.0,26975970,215807760,0.053,45430,63781,71.228,0
20231120104627,10.4.0.2,5001,10.2.0.2,47779,3,56.0-57.0,26848080,214784640,0.053,45507,63771,71.360,0
20231120104628,10.4.0.2,5001,10.2.0.2,47779,3,57.0-58.0,27120030,216960240,0.015,45332,63781,71.074,0
20231120104629,10.4.0.2,5001,10.2.0.2,47779,3,58.0-59.0,26928930,215431440,0.052,45452,63771,71.274,0
20231120104630,10.4.0.2,5001,10.2.0.2,47779,3,59.0-60.0,27034770,216278160,0.047,45391,63782,71.166,0
20231120104631,10.4.0.2,5001,10.2.0.2,47779,3,60.0-61.0,26793690,214349520,0.077,45532,63759,71.413,0
20231120104632,10.4.0.2,5001,10.2.0.2,47779,3,61.0-62.0,27012720,216101760,0.109,45406,63782,71.189,0
20231120104633,10.4.0.2,5001,10.2.0.2,47779,3,0.0-62.6,1889041140,241328278,0.041,2541470,3826532,66.417,0
20231120104633,10.4.0.2,0,10.2.0.2,0,-1,0.0-62.6,1955483670,249816426,0.041,2541470,3871731,65.642,0
