timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120103414,10.3.0.2,5001,10.1.0.2,36510,4,37.0-38.0,85460184,683681472
20231120103415,10.3.0.2,5001,10.1.0.2,36510,4,38.0-39.0,85467152,683737216
20231120103416,10.3.0.2,5001,10.1.0.2,36510,4,39.0-40.0,85436000,683488000
20231120103417,10.3.0.2,5001,10.1.0.2,36510,4,40.0-41.0,85451192,683609536
20231120103418,10.3.0.2,5001,10.1.0.2,36510,4,41.0-42.0,85447544,683580352
20231120103419,10.3.0.2,5001,10.1.0.2,36510,4,42.0-43.0,85469400,683755200
20231120103420,10.3.0.2,5001,10.1.0.2,36510,4,43.0-44.0,85434896,683479168
20231120103421,10.3.0.2,5001,10.1.0.2,36510,4,44.0-45.0,85445000,683560000
20231120103422,10.3.0.2,5001,10.1.0.2,36510,4,45.0-46.0,85464712,683717696
20231120103423,10.3.0.2,5001,10.1.0.2,36510,4,46.0-47.0,85429096,683432768
20231120103424,10.3.0.2,5001,10.1.0.2,36510,4,47.0-48.0,85455168,683641344
20231120103425,10.3.0.2,5001,10.1.0.2,36510,4,48.0-49.0,85462848,683702784
20231120103426,10.3.0.2,5001,10.1.0.2,36510,4,49.0-50.0,85429104,683432832
20231120103427,10.3.0.2,5001,10.1.0.2,36510,4,50.0-51.0,85453064,683624512
20231120103428,10.3.0.2,5001,10.1.0.2,36510,4,51.0-52.0,85471056,683768448
20231120103429,10.3.0.2,5001,10.1.0.2,36510,4,52.0-53.0,85434576,683476608
20231120103430,10.3.0.2,5001,10.1.0.2,36510,4,53.0-54.0,85443512,683548096
20231120103431,10.3.0.2,5001,10.1.0.2,36510,4,54.0-55.0,85456256,683650048
20231120103432,10.3.0.2,5001,10.1.0.2,36510,4,55.0-56.0,85448192,683585536
20231120103433,10.3.0.2,5001,10.1.0.2,36510,4,56.0-57.0,85438088,683504704
20231120103434,10.3.0.2,5001,10.1.0.2,36510,4,57.0-58.0,85447432,683579456
20231120103435,10.3.0.2,5001,10.1.0.2,36510,4,58.0-59.0,85465456,683723648
20231120103436,10.3.0.2,5001,10.1.0.2,36510,4,59.0-60.0,85443928,683551424
20231120103436,10.3.0.2,5001,10.1.0.2,36510,4,0.0-60.0,5131862016,684055638
20231120103436,10.3.0.2,0,10.1.0.2,0,-1,0.0-60.0,5220862328,695919006
