timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231103124225,10.1.0.2,47488,10.1.0.3,5001,2,27.0-28.0,5410127120,43281016960
20231103124225,10.1.0.2,47504,10.1.0.3,5001,3,27.0-28.0,5508759928,44070079424
20231103124225,10.1.0.2,47508,10.1.0.3,5001,4,27.0-28.0,5361369088,42890952704
20231103124226,10.1.0.2,47478,10.1.0.3,5001,1,28.0-29.0,5499584136,43996673088
20231103124226,10.1.0.2,47488,10.1.0.3,5001,2,28.0-29.0,5289673456,42317387648
20231103124226,10.1.0.2,47504,10.1.0.3,5001,3,28.0-29.0,5539692168,44317537344
20231103124226,10.1.0.2,47508,10.1.0.3,5001,4,28.0-29.0,5203427328,41627418624
20231103124227,10.1.0.2,47478,10.1.0.3,5001,1,29.0-30.0,5472321912,43778575296
20231103124227,10.1.0.2,47488,10.1.0.3,5001,2,29.0-30.0,5209063424,41672507392
20231103124227,10.1.0.2,47504,10.1.0.3,5001,3,29.0-30.0,5558305144,44466441152
20231103124227,10.1.0.2,47508,10.1.0.3,5001,4,29.0-30.0,5264900096,42119200768
20231103124228,10.1.0.2,47478,10.1.0.3,5001,1,30.0-31.0,5452529288,43620234304
20231103124228,10.1.0.2,47488,10.1.0.3,5001,2,30.0-31.0,5274337280,42194698240
20231103124228,10.1.0.2,47504,10.1.0.3,5001,3,30.0-31.0,5468585928,43748687424
20231103124228,10.1.0.2,47508,10.1.0.3,5001,4,30.0-31.0,5137694344,41101554752
20231103124229,10.1.0.2,47478,10.1.0.3,5001,1,31.0-32.0,5463802232,43710417856
20231103124229,10.1.0.2,47488,10.1.0.3,5001,2,31.0-32.0,5240258560,41922068480
20231103124229,10.1.0.2,47504,10.1.0.3,5001,3,31.0-32.0,5341315128,42730521024
20231103124229,10.1.0.2,47508,10.1.0.3,5001,4,31.0-32.0,5180555640,41444445120
20231103124230,10.1.0.2,47478,10.1.0.3,5001,1,32.0-33.0,5371985168,42975881344
20231103124230,10.1.0.2,47488,10.1.0.3,5001,2,32.0-33.0,5208801280,41670410240
20231103124230,10.1.0.2,47504,10.1.0.3,5001,3,32.0-33.0,5374214144,42993713152
20231103124230,10.1.0.2,47508,10.1.0.3,5001,4,32.0-33.0,5180751872,41446014976
20231103124231,10.1.0.2,47478,10.1.0.3,5001,1,33.0-34.0,5406327536,43250620288
20231103124231,10.1.0.2,47488,10.1.0.3,5001,2,33.0-34.0,5357305856,42858446848
20231103124231,10.1.0.2,47504,10.1.0.3,5001,3,33.0-34.0,5488640000,43909120000
20231103124231,10.1.0.2,47508,10.1.0.3,5001,4,33.0-34.0,5212798600,41702388800
20231103124232,10.1.0.2,47478,10.1.0.3,5001,1,34.0-35.0,5400952832,43207622656
20231103124232,10.1.0.2,47488,10.1.0.3,5001,2,34.0-35.0,5338824704,42710597632
20231103124232,10.1.0.2,47504,10.1.0.3,5001,3,34.0-35.0,5473041680,43784333440
20231103124232,10.1.0.2,47508,10.1.0.3,5001,4,34.0-35.0,5259198840,42073590720
